LastSale,MarketCap,logMarketCap,Revenue_M,netIncome_M,profitMargin,lastFiscalYearGrowth,employees,revenuePerEmployee,marketCapToRevenue,CEOAge,PresidentAge,companyAgeAtIPO,yearDifference,YearFounded,MarketMonthTrend,Market3MonthTrend,Market6MonthTrend,MarketYearTrend,Year,Month,Day,dayOfWeek,Sector,Industry,CEOGender,PresidentGender,USACompany,CEOInChargeDuringIPO,presidentInChargeDuringIPO,FiscalMonth,employeesGrouped,FoundingDateGrouped,ipoDay0Return,firstWeekReturn,firstMonthReturn,ipoDay0Volatility,avgFirstWeekVolume,closeDay0,openDay0,highDay0,lowDay0,volumeDay0,closeDay1,closeDay2,closeDay3,closeDay4,volumeDay1,volumeDay2,volumeDay3,volumeDay4,Profitable
13.93,6.726236735E8,20.3267,64.83,-53.48,-0.8249,0.56,173.0,374739.88,10.38,58,58,15,15,1994,0.972577685,1.258716338,1.666042315,1.908286896,2009,10,8,3,Health Care,Major Pharmaceuticals,male,male,Yes,No,No,Dec,101 - 500,1951 - 2000,0.0738,-0.1478,-0.2325,0.0295,790867.6,8.73,8.13,9.49,9.25,2964360,8.46,8.41,7.47,7.44,289769,70319,389381,240509,0
14.05,2.585290904E8,19.3705,204.89,-16.18,-0.079,,503.0,407335.98,1.26,53,53,10,10,2000,1.23598478,1.605806791,1.738662825,2.012417874,2010,12,15,2,Consumer Services,Telecommunications Equipment,male,male,Yes,No,No,Dec,501 - 1000,1951 - 2000,0.1246,0.0916,0.1434,0.0538,498250.8,12.55,11.16,12.6,12.0,2098470,12.6,12.75,13.05,13.7,178891,23287,105133,85473,1
14.05,6.976222334E8,20.3632,1.61,-128.98,-80.1118,9.42,154.0,10454.55,433.31,53,46,5,5,2008,1.035393677,1.854273101,2.252402536,1.760779258,2013,11,6,2,Health Care,Major Pharmaceuticals,male,female,Yes,,sameYear,Dec,101 - 500,2001 - 2010,0.0282,-0.0031,0.0037,0.0788,1373453.6,16.05,15.61,19.09,17.86,5951101,15.98,16.24,16.07,16.0,246625,502716,58893,107933,1
14.08,4.873228237E8,20.0044,267.32,18.71,0.07,0.11,891.0,300022.45,1.82,73,73,0,0,2001,-1.718754843,-2.469440335,-2.012528838,-2.49736907,2001,2,28,2,Capital Goods,Marine Transportation,male,male,Yes,sameYear,sameYear,Dec,501 - 1000,2001 - 2010,0.0,-0.2824,-0.391,0.0,77625.0,2.0444,2.0444,2.0444,2.0444,450,1.867,1.8,1.605,1.467,34425,25650,53100,274500,0
14.16,1.600311261E9,21.1935,692.49,-16.82,-0.0243,1.29,5100.0,135782.35,2.31,47,47,1,1,2016,-0.187678102,0.210248273,0.896195541,1.471382417,2017,4,21,4,Energy,Oilfield Services/Equipment,female,female,Yes,sameYear,sameYear,Dec,5001 - 10000,2011 - present,0.0014,0.1213,0.1412,0.0171,1105714.2,14.02,14.0,15.14,14.9,3662578,15.28,15.82,16.0,15.72,584747,565858,394776,320612,1
14.2,4.722454808E8,19.973,,,,,,,,,54,,,,0.634141247,1.031009076,1.277660046,1.505282177,2012,4,26,3,,,male,male,,,No,,,Unknown,0.0045,0.003,-5.0E-4,0.0025,369108.4,19.99,19.9,20.0,19.95,1537481,20.02,20.08,20.03,20.0499,88026,57479,89194,73362,1
14.25,3.938831385E8,19.7916,104.58,22.71,0.2172,0.09,445.0,235011.24,3.77,,52,16,16,1983,1.729062137,1.555640573,2.081270504,2.444273651,1999,12,31,4,Finance,Major Banks,male,male,Yes,,No,Dec,101 - 500,1951 - 2000,0.0572,-0.0091,-0.0271,0.0,2567.4,12.568,11.888,12.568,12.568,11036,12.568,12.568,12.679,12.454,0,0,1126,675,0
14.28,1.211803228E8,18.6128,,,,,,,,,77,,,,-1.037092759,-1.907429389,-1.244353759,-0.678987924,2005,10,27,3,,,,male,,,No,,,Unknown,0.0,7.0E-4,-0.1033,7.0E-4,113120.0,15.0,15.0,15.01,15.0,380700,15.01,15.0,15.01,15.01,55700,77400,28400,23400,0
14.29,8.409272882E8,20.55,155.3,67.93,0.4374,0.17,,,5.41,50,46,0,0,2012,0.261431589,1.15095726,1.503826714,1.600392179,2012,4,4,2,,,male,unknown,Yes,Yes,No,Dec,,2011 - present,0.0312,-0.0034,0.011,0.0213,378872.2,14.55,14.11,14.55,14.25,1661262,14.7,14.7,14.5,14.5,148015,0,44659,40425,1
14.3,5.5055E8,20.1264,946.12,16.75,0.0177,0.14,748.0,1264866.31,0.58,64,64,0,0,2002,1.07972004,0.512258064,-0.409832309,-1.14158849,2002,11,1,4,Energy,Oil Refining/Marketing,male,male,Yes,sameYear,sameYear,Dec,501 - 1000,2001 - 2010,0.0793,-0.0028,0.0277,0.0,251500.0,17.7,16.4,19.0,19.0,862800,17.869,17.71,17.64,17.65,182600,64900,52000,95200,1
14.35,2.690561745E9,21.713,4380.0,85.42,0.0195,0.03,65000.0,67384.62,0.61,52,48,28,28,1989,0.47264006,0.927638642,1.565133963,1.576359323,2017,2,1,2,Consumer Services,Other Consumer Services,male,male,Yes,,Yes,Dec,>10000,1951 - 2000,0.0932,0.0121,-0.0204,0.0677,2950133.8,13.25,12.12,13.32,12.5,10698096,13.0,13.27,13.38,13.41,1666475,1202120,724204,459774,1
14.5,1.886606731E9,21.358,776.19,223.9,0.2885,0.07,1340.0,579246.27,2.43,52,52,0,0,2015,-0.028863387,1.015270581,0.500959558,0.351055985,2015,11,30,0,Consumer Non-Durables,Packaged Foods,male,male,Yes,No,No,Dec,1001 - 5000,2011 - present,0.0,0.0,0.0204,0.0,20.0,9.8,9.8,9.8,9.8,100,9.8,9.8,9.8,9.8,0,0,0,0,1
14.55,9.539874534E8,20.6762,182.74,22.05,0.1207,0.48,299.0,611170.57,5.22,63,39,2,2,2011,0.980282696,1.744924917,2.162538509,1.736846919,2013,11,8,4,Finance,Property-Casualty Insurers,male,male,Yes,No,No,Dec,101 - 500,2011 - present,0.0558,-0.0043,-0.0643,0.0377,403323.8,14.0,13.26,14.5,14.0,1552294,14.04,14.0,14.0,13.94,82256,154776,172849,54444,0
14.58,1.7890178202E10,23.6075,824.95,-3450.0,-4.1821,1.04,3069.0,268800.91,21.69,26,36,6,6,2011,1.350584393,2.133472478,2.143025761,2.445809348,2017,3,2,3,Technology,"Computer Software: Programming, Data Processing",male,male,Yes,Yes,Yes,Dec,1001 - 5000,2011 - present,0.0417,-0.0682,-0.0919,0.0872,1.11959035E8,24.48,23.5,26.05,24.0,217048865,27.09,23.77,21.44,22.81,148166400,72902994,71857792,49819124,0
14.59,5.720677576E8,20.1648,290.67,27.67,0.0952,0.47,,,1.97,71,59,2,2,2009,1.399702129,1.363360351,1.394081241,1.695892637,2011,4,1,4,Consumer Services,Real Estate Investment Trusts,male,male,Yes,No,No,Dec,,2001 - 2010,0.0718,0.0151,-0.0173,0.0,89791.8,9.85,9.19,10.0,10.0,149189,9.95,9.91,10.0,9.999,163500,17685,37683,80902,0
14.59,6.257833667E8,20.2545,2060.0,82.48,0.04,0.48,3782.0,544685.35,0.3,,,1,1,2016,2.342954469,1.72329227,1.965026762,1.926616759,2017,2,10,4,Consumer Services,RETAIL: Building Materials,male,,Yes,Yes,,Dec,1001 - 5000,2011 - present,0.0251,0.0039,0.0277,0.0132,1309473.6,15.5,15.12,16.0,15.8,5375531,16.0,16.0,15.82,15.56,567301,285541,218521,100474,0
14.6,5.203718422E8,20.0701,357.3,47.06,0.1317,,476.0,750630.25,1.46,57,57,32,32,1984,-0.344890132,-0.574121971,0.620129842,1.033398253,2016,10,4,1,Energy,Oil & Gas Production,male,male,Yes,No,No,Dec,101 - 500,1951 - 2000,0.0763,0.1062,0.1954,0.0,568622.0,19.5,18.1178,25.0,25.0,61122,21.1,21.52,21.27,21.57,1156272,574211,384243,667262,1
14.63,8.887141556E8,20.6053,,,,,,,,55,55,,,,1.225787936,2.147783039,2.421294389,1.685411279,1998,2,17,1,,,female,female,,No,No,,,Unknown,0.0074,0.0148,0.0517,0.0186,10080.0,16.9375,16.8125,17.125,16.8125,15000,17.25,17.375,17.125,17.1875,14500,9300,2100,9500,0
14.7,1.522658899E9,21.1437,380.88,101.21,0.2657,,11.0,3.462545455E7,4.0,50,,1,1,2003,0.535264101,0.36073159,0.066928767,0.922737762,2004,6,14,0,Transportation,Marine Transportation,male,male,No,No,,Dec,0 - 100,2001 - 2010,0.0476,0.1184,0.3182,0.0303,293080.0,12.1,11.55,12.1,11.75,2700,13.95,14.15,15.0281,13.5323,19600,132000,568900,742200,1
14.745,9.485499786E7,18.3679,,,,,,,,54,54,,,,-1.057137395,-0.775713159,-1.377380841,-1.697972865,2001,10,30,1,,,male,male,,No,No,,,Unknown,0.0,0.0013,0.0,0.0,21540.0,15.0,15.0,15.0,15.0,47500,15.0,15.0,15.0,15.02,44400,2100,5600,8100,0
14.8,4.35969224E8,19.8931,752.8,-60.88,-0.0809,0.5,1124.0,669750.89,0.58,51,51,88,88,1918,-0.826923926,-1.312303938,-1.810469895,-0.416832116,2006,7,13,3,Finance,Investment Bankers/Brokers/Service,male,male,Yes,No,No,Dec,1001 - 5000,1901 - 1950,0.0475,-0.0019,-0.1373,0.0231,500293.0,63.52,60.64,65.4,64.0,1922381,64.0,63.2,63.2,63.4,428787,62059,49051,39187,1
14.89,2.385629045E8,19.2901,,,,,,,,,48,,,,1.057642014,0.179274311,0.766682216,1.263650225,2007,3,27,1,,,female,male,,,Yes,,,Unknown,,5.0E-4,0.0,,66360.0,20.0,,,,0,20.0,20.02,20.01,20.01,283700,18500,23100,6500,0
15.02,3.118702813E9,21.8607,150.85,-116.82,-0.7744,0.09,209.0,721770.33,20.67,50,,2,2,1998,-0.957901065,-1.265849292,-1.741124319,-1.55478328,2000,11,17,4,Health Care,Major Pharmaceuticals,male,male,Yes,No,,Jun,101 - 500,1951 - 2000,0.1111,-0.0429,0.1429,0.0715,936380.0,8.75,7.875,9.313,8.75,3980300,8.75,8.188,8.375,8.375,193700,201400,306500,0,1
15.06,2.737432842E9,21.7303,346.69,38.15,0.11,0.42,63.0,5503015.87,7.9,51,51,0,0,2013,1.56365632,1.942889451,1.943020326,2.050978692,2013,7,19,4,Consumer Services,Real Estate Investment Trusts,male,male,Yes,sameYear,sameYear,Dec,0 - 100,2011 - present,0.0,0.0122,-9.0E-4,0.0148,407367.4,11.5,11.5,11.67,11.5,1628232,11.62,11.75,11.65,11.64,299417,61867,28839,18482,1
15.08,3.051683502E8,19.5364,,,,,,,,54,54,,,,-1.81321615,-0.150799534,0.640790033,1.210487596,2003,9,26,4,,,male,male,,No,No,,,Unknown,0.0,7.0E-4,0.0013,0.0033,0.0,15.0,15.0,15.05,15.0,0,15.01,15.01,15.01,15.01,0,0,0,0,0
15.09,3.013950448E8,19.5239,,,,,,,,52,52,,,,1.171885257,-0.241465259,-0.493591143,0.240789593,2004,8,26,3,,,male,male,,No,No,,,Unknown,,0.0,0.0,,101220.0,20.0,,,,0,20.0,20.0,20.0,20.0,368300,37800,42500,57500,0
15.1,2.911080529E8,19.4892,,,,,,,,61,61,,,,-1.66903707,-0.330049082,0.554614265,1.081547034,2010,1,27,2,,,male,male,,Yes,Yes,,,Unknown,0.0,0.0,0.0,5.0E-4,179534.8,20.0,20.0,20.01,20.0,448690,20.0,20.0,20.0,20.0,60238,177700,176750,34296,0
15.14,4.252226713E9,22.1707,428.89,87.98,0.2051,0.04,,,9.91,63,63,10,10,1997,1.694313629,1.879994284,2.351329524,1.771997557,2007,4,23,0,Finance,Savings Institutions,male,male,Yes,Yes,Yes,Sep,,1951 - 2000,0.0034,0.0085,0.0458,0.0077,5570812.0,11.79,11.75,12.6,12.51,15230229,11.88,11.88,11.87,11.89,4414646,3502420,2138477,2568288,1
15.17,4.542983717E8,19.9343,53.63,63.65,1.1868,1.93,,,8.47,52,52,0,0,2010,1.266920124,1.70575714,0.661146189,0.899353837,2010,9,28,1,,,male,male,Yes,No,No,Oct,,2001 - 2010,0.0,0.0,0.006,5.0E-4,171768.4,20.0,20.0,20.01,20.0,579620,20.01,20.11,20.15,20.0,68439,87485,50217,73081,0
15.19,3.044644866E8,19.5341,,,,,,,,57,57,,,,-1.661007687,-2.203838407,-0.920100492,-1.103801315,2003,1,28,1,,,female,female,,,,,,Unknown,,0.0,0.0,,0.0,10.62,,,,0,10.62,10.62,10.62,10.62,0,0,0,0,0
15.2,6.05928088E8,20.2223,,,,,,,,,61,,,,0.527420962,0.677354643,0.401095734,1.014244477,2004,6,25,4,,,,unknown,,,Yes,,,Unknown,0.0,0.0,0.0,0.0015,140560.0,20.0,20.0,20.03,20.0,334800,20.0,20.0,20.01,20.0,90900,49900,124900,102300,0
15.2,1.406168416E9,21.0641,1800.0,-40.4,-0.0224,0.07,9641.0,186702.62,0.78,48,62,1,1,2017,0.658289185,1.546198702,1.960099322,2.435961844,2018,2,1,3,Consumer Services,Department/Specialty Retail Stores,male,male,No,Yes,Yes,Dec,5001 - 10000,2011 - present,0.0092,-0.0102,-0.1477,0.0017,4292538.8,17.6,17.44,17.98,17.95,14084880,18.0,17.36,17.33,17.42,3937709,1322526,1568687,548892,0
15.35,3.07282087E8,19.5433,171.18,-15.31,-0.0894,,587.0,291618.4,1.8,57,57,0,0,2004,1.371879936,2.45042312,2.718895964,2.375396239,2004,11,17,2,Public Utilities,Telecommunications Equipment,male,male,Yes,sameYear,sameYear,Dec,501 - 1000,2001 - 2010,0.0167,0.0,-0.0764,0.0343,219063.4,37.05,36.44,38.0,36.75,322188,37.05,37.14,37.25,37.05,344927,249870,57191,121141,0
15.35,7.110313103E8,20.3822,158.54,49.14,0.31,,245.0,647102.04,4.48,71,71,9,9,1998,2.251448488,1.812600248,1.497185837,2.080629013,2007,1,24,2,Finance,Major Banks,male,male,Yes,Yes,Yes,Jun,101 - 500,1951 - 2000,0.0733,-0.0338,-0.0288,0.0672,932982.6,15.97,14.88,16.0,15.0,3104299,15.9,15.85,15.52,15.43,582263,320848,306445,351058,1
15.41,2.704491368E8,19.4156,,,,,,,,50,,,,,-0.301289599,-0.778362585,-1.423518477,-1.314806703,2011,9,27,1,,,male,,,No,,,,Unknown,0.0,0.0,0.013,0.0,399067.8,20.0,20.0,20.0,20.0,0,20.0,20.0,20.0,20.0,1798653,55117,30266,111303,1
15.44,1.456221438E8,18.7965,,,,,,,,,,4,4,1997,-1.727027323,-0.197410994,-0.71574664,-1.256823863,2001,6,19,1,Technology,Semiconductors,,,,,,,,1951 - 2000,0.0,-0.4664,-0.397,0.0,2140.0,20.24,20.24,21.08,21.08,1750,10.4,12.0,12.0,10.8,5200,2625,775,350,0
15.45,3.671318316E9,22.0238,1070.0,101.56,0.0949,0.02,550.0,1945454.55,3.43,,61,1,1,1998,0.16417721,-0.524116517,-0.562224626,0.532570126,1999,10,7,3,Consumer Services,Real Estate Investment Trusts,,male,Yes,,No,Dec,501 - 1000,1951 - 2000,0.072,-0.0858,-0.2649,0.012,24264.8,15.8768,14.8104,16.0545,15.8768,5591,16.0545,15.8768,15.4621,14.515,4747,4220,5908,100858,0
15.48,6.183689438E9,22.5452,1330.0,-11.0,-0.0083,0.48,650.0,2046153.85,4.65,58,45,0,0,2011,0.41586039,0.619496747,0.098915803,-0.514331059,2011,12,12,0,Energy,Oil & Gas Production,male,male,Yes,No,No,Dec,501 - 1000,2011 - present,0.0742,-0.0868,-0.134,0.0513,913060.8,19.25,17.92,23.42,22.5,988483,18.5,18.07,18.01,17.58,758724,616853,1695710,505534,0
15.56,4.387920934E8,19.8995,737.4,7.12,0.0097,0.07,,,0.6,51,51,15,15,1986,0.899560073,-0.359955896,-0.99066273,-1.575819637,2001,4,24,1,Finance,Property-Casualty Insurers,male,male,Yes,No,No,Dec,,1951 - 2000,0.0345,0.2,0.2106,0.0345,5865.4,5.9063,5.7094,5.9063,5.7094,531,6.1875,6.8906,8.077,7.0873,5333,7288,3020,13155,1
15.6,1.177693327E9,20.8868,226.89,23.11,0.1019,0.13,779.0,291258.02,5.19,58,58,,-7,2014,1.728880834,2.012742085,1.733922114,1.772691265,2007,7,16,0,Finance,Savings Institutions,male,male,Yes,No,No,Dec,501 - 1000,2011 - present,0.0066,0.0119,-0.0445,0.0404,747968.0,9.21,9.15,9.69,9.32,1750978,9.5095,9.55,9.6,9.32,894110,516319,340264,238169,1
15.68,3.4591198517E10,24.2669,13640.0,178.0,0.013,0.05,10897.0,1251720.66,2.54,56,48,5,5,2006,1.941645593,1.764702081,1.779079649,2.320822999,2011,2,11,4,Public Utilities,Natural Gas Distribution,male,female,Yes,No,No,Dec,>10000,2001 - 2010,0.0098,-0.0161,-0.0306,0.0143,1.38291442E7,31.05,30.75,32.14,31.7,50613513,30.7,30.94,30.72,30.55,6276284,4337802,4627489,3290633,0
15.7,4.947927848E8,20.0196,583.41,18.65,0.032,,2569.0,227096.15,0.85,54,54,4,4,1996,-1.594005775,-1.765972208,-2.096155294,-2.338282852,2000,12,15,4,Miscellaneous,Business Services,female,female,Yes,No,No,May,1001 - 5000,1951 - 2000,0.1907,0.0391,0.3048,0.2143,2472880.0,8.0,6.719,8.25,6.81,9348400,8.125,8.219,8.375,8.313,1833400,346800,666200,169600,1
15.7,1.623976192E9,21.2081,2660.0,124.21,0.0467,0.05,29000.0,91724.14,0.61,54,54,22,22,1978,-1.863576191,-1.146885782,-0.432982453,0.385053512,2000,9,21,3,Technology,Electrical Products,male,male,Yes,No,No,Dec,>10000,1951 - 2000,0.0602,0.0507,-0.1642,0.2152,3524039.8,20.938,19.75,24.0,19.75,11769800,21.125,23.125,23.5,22.0,2215400,2082599,875900,676500,0
15.8,1.675534384E8,18.9368,23.08,499764.0,21653.5529,,83.0,278072.29,7.26,62,62,22,22,1992,1.312488589,1.520817352,1.833710718,1.859870547,2014,7,16,2,Health Care,Medical/Dental Instruments,male,male,Yes,No,No,Dec,0 - 100,1951 - 2000,0.2469,-0.1162,0.1111,0.1599,224464.6,9.9,7.94,11.27,10.0,902726,9.0,8.8,8.79,8.75,144401,22404,40061,12731,1
15.81,1.1277648314E10,23.1461,1930.0,467.53,0.2422,0.31,,,5.84,45,45,1,1,2015,-1.203343353,-1.512118544,0.09303142,0.726550231,2016,10,27,3,Transportation,Trucking Freight/Courier Services,unknown,unknown,No,Yes,Yes,Dec,,2011 - present,0.0042,-0.0344,-0.0754,0.003,1.70977716E7,16.57,16.5,18.45,18.4,55321114,16.99,16.93,16.0,16.0,12646761,3226590,9863256,4431137,0
15.85,9.530688054E8,20.6752,218.88,-18.19,-0.0831,,981.0,223119.27,4.35,48,48,5,5,1995,0.896819885,1.700033902,1.876487139,2.47530319,2000,4,7,4,Technology,Computer Software: Prepackaged Software,male,female,Yes,No,No,Dec,501 - 1000,1951 - 2000,0.1429,-0.2,-0.225,0.2571,908520.0,10.0,8.75,11.0,8.75,3105200,9.0,8.25,8.063,8.0,805800,382500,141800,107300,0
15.89,1.435445078E9,21.0847,,,,,,,,49,,4,4,2009,-0.613172433,0.727888809,1.208882119,1.680773308,2013,4,19,4,Consumer Services,Services-Misc. Amusement & Recreation,male,,,No,,,,2001 - 2010,0.1077,-0.0095,0.1599,0.1358,5106545.0,33.52,30.26,34.67,30.56,21676769,32.92,32.85,32.47,33.2,1611625,821855,702875,719601,1
15.95,4.113705332E8,19.835,,,,,,,,,45,,,,-0.73843243,-1.49340399,-1.33624842,0.21048732,2005,4,27,2,,,,male,,,No,,,Unknown,0.0,0.0,0.0,5.0E-4,114980.0,20.0,20.0,20.01,20.0,268600,20.01,20.0,20.01,20.0,139700,86800,39700,40100,0
15.975,6.810129161E9,22.6417,,,,,,,,44,50,,,,1.644190739,1.733375256,1.074028245,0.865761251,2004,10,5,1,,,unknown,male,,No,No,,,Unknown,0.0027,0.022,0.0153,0.0127,1246706.0,15.02,14.98,15.19,15.0,4235227,15.0,15.15,15.3,15.35,532596,798194,465758,201755,1
16.0,1.876E9,21.3524,194.77,25.23,0.1295,0.22,,,9.63,43,32,1,1,2016,-0.803905822,-0.128656429,0.833775945,1.362039769,2017,5,18,3,Consumer Services,Other Consumer Services,unknown,unknown,No,Yes,sameYear,Aug,,2011 - present,0.2701,-0.1366,-0.0888,0.2872,1423188.6,13.4,10.55,14.03,11.0,5471226,12.72,13.1,12.5,11.57,679126,244238,211066,510287,1
16.05,1.104734661E9,20.8229,1020.0,10.24,0.01,,4382.0,232770.42,1.08,50,50,4,4,2002,-0.99319301,0.09244987,0.880537889,1.387969239,2006,2,8,2,Consumer Non-Durables,Shoe Manufacturing,male,male,Yes,No,No,Dec,1001 - 5000,2001 - 2010,0.0146,-0.0263,-0.0911,0.0888,6866312.0,14.275,14.07,16.25,15.0,23813956,13.5,13.275,13.85,13.9,4462890,1800254,1701826,2552634,1
16.2,3.76359615E8,19.7461,,,,,,,,,,,,,1.545017738,1.744409193,2.418466915,2.177281388,2014,11,24,0,,,,,,,,,,Unknown,0.0057,-0.0049,-0.0511,0.0049,53558.0,18.39,18.285,18.39,18.3,9700,18.25,18.29,18.29,18.3,33977,139216,0,84897,0
16.2,4.016273868E8,19.811,51.4,18.77,0.3652,0.26,30.0,1713333.33,7.81,57,52,4,4,2010,1.026675165,1.423175943,1.920728879,1.908269285,2014,11,14,4,Consumer Services,Real Estate,male,male,Yes,,,Dec,0 - 100,2001 - 2010,0.0606,-0.0026,-0.0328,0.0604,158531.2,19.09,18.0,19.09,18.002,605694,19.05,19.0,19.25,19.04,47044,48113,33126,58679,0
16.2,9.440370455E9,22.9683,8140.000000000001,-738.0,-0.0907,,26000.0,313076.92,1.16,56,,1,1,2012,-0.78126773,0.602393128,1.151440929,1.654844649,2013,6,19,2,Consumer Services,Newspapers/Magazines,male,male,Yes,sameYear,,Jun,>10000,2011 - present,0.0381,0.0084,0.0316,0.0541,2309881.6,15.53,14.96,16.03,15.22,7716950,15.44,15.8,15.52,15.66,1874512,635301,758286,564359,1
16.44,2.889821835E9,21.7845,936.66,-10.95,-0.0117,0.26,654.0,1432201.83,3.09,46,46,0,0,2015,1.088284089,0.87476832,1.119322157,1.454826833,2015,4,20,0,Consumer Services,Real Estate Investment Trusts,male,male,Yes,sameYear,sameYear,Dec,501 - 1000,2011 - present,0.1122,-0.0476,-0.1056,0.0752,506237.8,30.03,27.0,30.03,28.0,35105,30.05,30.27,30.15,28.6,49417,218257,307908,1920502,0
16.45,6.239210614E8,20.2515,331.38,123.39,0.3724,0.1,483.0,686086.96,1.88,57,57,8,8,2007,-0.215764279,0.077949738,0.590833684,1.058296255,2015,6,25,3,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,female,female,Yes,sameYear,sameYear,Dec,101 - 500,2001 - 2010,0.134,-0.0665,0.0591,0.1792,516077.6,6.77,5.97,7.19,6.12,2066942,6.43,6.15,6.19,6.32,306285,120116,21459,65586,0
16.61,5.019646726E9,22.3366,705.61,63.55,0.0901,0.05,831.0,849109.51,7.11,54,52,2,2,2011,0.355810657,0.693012035,1.124760296,1.353120394,2013,10,2,2,Consumer Services,Real Estate Investment Trusts,male,male,Yes,No,No,Dec,501 - 1000,2011 - present,0.0038,0.0137,0.0641,0.0337,7499998.2,13.1,13.05,13.49,13.05,28047413,13.2,13.15,13.29,13.28,3345558,1327623,1846347,2933050,1
16.74,2.126341584E8,19.1751,,,,,,,,54,54,,,,1.598584875,1.66554752,1.721298639,2.210508747,2011,1,27,3,,,male,male,,,,,,Unknown,0.0,0.0,0.0,0.001,137850.8,20.0,20.0,20.02,20.0,571460,20.02,20.0,20.0,20.0,55950,5442,35052,21350,0
16.7902,4.029648E7,17.5118,,,,,,,,,,,,,0.755753352,0.966878004,1.419278399,1.491106477,2014,4,29,1,,,,,,,,,,Unknown,0.0,0.025,-0.0047,0.0,119865.4,25.429,25.429,25.429,25.429,0,25.429,25.429,25.4,26.065,0,597095,554,1678,0
16.88,1.283964034E8,18.6706,,,,,,,,,61,,,,-0.972951859,-0.134815168,0.726449545,1.335609987,2013,6,26,2,,,,unknown,,,,,,Unknown,0.001,0.0325,0.0,0.005,72787.6,20.02,20.0,20.1,20.0,239950,20.15,20.1,20.39,20.67,34300,16996,25470,47222,0
16.9,8.215356682E8,20.5267,1340.0,-68.55,-0.0512,0.17,10600.0,126415.09,0.61,47,63,11,11,2004,-0.658896842,-1.275931083,-2.00925716,-1.946753611,2015,10,1,3,Health Care,Hospital/Nursing Management,male,male,Yes,No,,Dec,>10000,2001 - 2010,0.0684,0.032,-0.0685,0.0855,2213887.8,18.11,16.95,19.0,17.55,8800490,18.43,18.79,18.96,18.69,967311,395697,414407,491534,1
16.93,1.819710384E8,19.0194,49.85,8.48,0.1701,0.13,72.0,692361.11,3.65,59,59,0,0,2007,1.341189433,1.649747915,1.855528393,1.997845687,2007,10,10,2,Finance,Major Banks,male,male,Yes,No,No,Dec,0 - 100,2001 - 2010,0.0245,-0.0153,-0.0878,0.0175,1457004.8,11.73,11.45,11.75,11.55,5551533,11.69,11.7,11.51,11.55,700557,241800,380869,410265,0
16.94,1.710202771E8,18.9573,,,,,,,,,48,,,,-1.146028784,0.101870277,0.665324434,1.15837853,2011,5,26,3,,,female,male,,,,,,Unknown,0.0025,0.005,0.0101,0.0035,197540.0,19.9,19.85,19.97,19.9,670100,19.98,19.98,20.02,20.0,139600,0,143700,34300,0
16.95,2.63963384E8,19.3913,27.75,14.81,0.5337,0.16,,,9.51,,44,0,0,2011,-0.501232097,0.807571973,1.252613656,1.771957502,2011,2,24,3,,,male,male,Yes,,sameYear,Dec,,2011 - present,0.0025,0.0,5.0E-4,5.0E-4,201722.0,20.0,19.95,20.01,20.0,761700,20.0,20.01,20.01,20.0,26715,98010,63860,58325,0
16.99,1.384168385E9,21.0484,745.89,87.11,0.1168,0.68,249.0,2995542.17,1.86,61,61,4,4,1993,1.769366389,1.772363458,2.042923545,2.312700695,1997,8,6,2,Energy,Oil & Gas Production,male,male,Yes,Yes,Yes,Dec,101 - 500,1951 - 2000,0.043,-0.0619,-0.0825,0.0645,544840.0,12.125,11.625,12.875,12.125,1723100,11.625,11.625,11.313,11.375,562400,162900,90100,185700,0
17.0,982430.0,13.7978,11210.0,-948.07,-0.0846,0.06,486.0,2.306584362E7,0.0,48,48,10,10,2003,1.486699608,2.227855421,2.01167155,2.358240078,2013,5,16,3,,,male,male,No,Yes,Yes,Mar,101 - 500,2001 - 2010,0.0119,0.0241,-0.1767,0.0425,171681.8,8.095,8.0,9.0,8.66,368449,8.33,8.4,8.425,8.29,464565,11064,4061,10270,0
17.01,4.87571255E8,20.0049,141.28,7.14,0.0505,0.31,,,3.45,46,,19,19,1998,1.146209121,1.711219125,1.707321515,1.493409049,2017,9,27,2,Consumer Services,Other Consumer Services,unknown,unknown,No,,,Dec,,1951 - 2000,0.0792,0.1367,-0.0745,0.145,2573817.2,25.9,24.0,27.6,24.12,7568404,24.95,28.5,31.14,29.44,1933669,904006,1287453,1175554,0
17.04,2.733080702E8,19.4261,,,,,,,,55,55,,,,0.206233193,1.126275293,1.432038259,1.927444178,2011,2,25,4,,,male,male,,Yes,Yes,,,Unknown,0.0,-0.0102,-0.0179,0.0051,503312.0,19.6,19.6,19.8,19.7,1894321,19.58,19.36,19.36,19.4,213126,227720,127758,53635,0
17.04,1.381344533E9,21.0463,,,,,,,,,47,,,,-1.032929496,0.227661356,-0.061599176,-0.948328678,2002,12,24,1,,,,male,,,No,,,Unknown,0.0,0.0,0.0233,7.0E-4,197660.0,15.0,15.0,15.01,15.0,681400,15.0,15.0,15.01,15.0,0,0,112600,194300,1
